scope,scenario,long_rule,short_rule,mode,instruments,eligible,positive_net,positive_gross,median_cagr,median_drawdown,median_full_return,positive_common,thin,thin_short_full,exhausted,trades,median_short_trades,short_contribution_positive,median_delta_long,median_delta_shared,improved_long,improved_shared,less_drawdown_long,improved_both_long
Major companies,r11_r13,r11,r13,both,22,22,11,15,0.013632097957151701,-0.5346656490289752,0.01101304146602794,12,0,0,0,1345,20.0,0,-0.07180446463946966,0.03259975072311727,0,19,1,0
Major companies,r11_r14,r11,r14,both,22,22,8,11,-0.026999434531296607,-0.5414383437152174,-0.16870098685843793,7,0,0,0,1265,17.5,0,-0.09679022049823638,-0.00011611748708961755,0,10,0,0
Major companies,r11_r15,r11,r15,both,22,22,13,16,0.021692413043507996,-0.5175280572229286,0.18871668464067426,12,0,0,0,1376,20.5,0,-0.05900991484206192,0.03630112725752155,0,21,1,0
Major companies,r11_r16,r11,r16,both,22,22,13,16,0.016821744829480845,-0.49509365025711666,0.15349184230638346,12,0,0,0,1369,20.0,0,-0.056656229154106064,0.0390112029986181,0,21,1,0
Major companies,r11_r17,r11,r17,both,22,22,12,16,0.021607953529740764,-0.48545866103056456,0.1788626005612315,13,0,0,0,1328,18.5,0,-0.06167699156132356,0.03521402087916503,0,21,1,0
Major companies,r11_r18,r11,r18,both,22,22,12,12,0.015147911369270739,-0.6077433974941774,0.10263015224202643,12,0,16,0,965,4.0,1,-0.08220803424285633,0.013544694809574931,1,15,1,1
Major companies,r11_r19,r11,r19,both,22,22,17,18,0.05418504046343953,-0.4518579143478196,0.6697927694957048,16,0,8,0,1052,5.5,1,-0.023486441581463402,0.07525549126059133,1,22,1,0
Major companies,r11_r20,r11,r20,both,22,22,15,17,0.04647238397260112,-0.4407318996607889,0.505897769081578,15,0,12,0,1020,4.0,0,-0.03041906261046401,0.06421355765788278,1,21,0,0
Major companies,r11_r21,r11,r21,both,22,22,19,19,0.05344431406846539,-0.4422986458438357,0.6437583710727455,16,0,7,0,1063,6.0,0,-0.02262593737810381,0.07506250899406353,0,22,0,0
Major companies,r11_r22,r11,r22,both,22,22,17,19,0.05082833416893484,-0.4506061549027651,0.6590389315387671,16,0,7,0,1061,6.0,0,-0.025241917277634363,0.0715446580217387,0,22,0,0
Major companies,r11_r23,r11,r23,both,22,22,15,18,0.05998368214098326,-0.417136028848893,0.8059455544181202,16,0,10,0,1045,5.5,0,-0.024763489371199043,0.07581857498092859,1,22,1,0
Major companies,r11_r24,r11,r24,both,22,22,7,14,-0.00732448434754196,-0.5464695811241946,-0.14880255876397325,9,0,0,0,1814,41.0,0,-0.08832533355443395,0.008185559963183986,0,13,0,0
Major companies,r12_r00,r12,r00,both,22,22,8,8,-0.037804798086803204,-0.736099833571428,-0.366145667695754,7,0,0,0,508,13.0,0,-0.14165269817042342,-0.020651437371983383,0,7,1,0
Major companies,r12_r01,r12,r01,both,22,22,14,17,0.018826730627416022,-0.5989379954644245,0.1505717393161533,16,0,0,0,774,24.0,0,-0.07755772203000777,0.05551996540439619,0,20,0,0
Major companies,r12_r02,r12,r02,both,22,22,10,12,0.0006558715852552077,-0.6246196787304599,-0.010897162616755052,11,0,0,0,665,19.5,0,-0.086979872911568,0.026859488150509647,0,17,0,0
Major companies,r12_r03,r12,r03,both,22,22,14,17,0.030102107014123303,-0.5556907565860656,0.2756198122663819,15,0,0,0,809,24.5,0,-0.06753008599789262,0.06946917713472062,0,20,0,0
Major companies,r12_r04,r12,r04,both,22,22,15,18,0.029737744587657544,-0.552403328602016,0.22797282209731307,15,0,0,0,795,24.0,0,-0.06905107444874259,0.069767094062823,0,20,0,0
Major companies,r12_r05,r12,r05,both,22,22,13,15,0.014501472351391875,-0.5591437254795315,0.1335818229081972,14,0,0,0,741,22.5,0,-0.07475057564697074,0.050557164215366546,0,19,0,0
Major companies,r12_r06,r12,r06,both,22,22,7,7,-0.042556220110266496,-0.6940688642515065,-0.34908171992496007,7,0,0,0,474,10.0,0,-0.1398661443517521,-0.0015178243256562807,0,8,0,0
Major companies,r12_r07,r12,r07,both,22,22,15,16,0.04366431392250503,-0.5803948130780178,0.4732448752461922,16,0,0,0,659,18.5,0,-0.06728343797573783,0.058626284469348255,0,21,0,0
Major companies,r12_r08,r12,r08,both,22,22,12,13,0.013988370540815143,-0.5896749414633076,0.13166981251608967,13,0,0,0,589,15.5,0,-0.08172709882847212,0.04334500794698287,0,19,0,0
Major companies,r12_r09,r12,r09,both,22,22,16,18,0.039150966387463626,-0.5793079253579554,0.3555658364421106,17,0,0,0,684,19.5,0,-0.05967085681320361,0.06983669405501608,0,20,0,0
Major companies,r12_r10,r12,r10,both,22,22,16,18,0.035966617845556326,-0.5826077591827326,0.32834884907390804,17,0,0,0,675,19.0,0,-0.0626452458385029,0.07069695533144477,0,20,0,0
Major companies,r12_r11,r12,r11,both,22,22,14,17,0.02985367465182398,-0.5991523352258059,0.2272142419894969,16,0,0,0,639,17.0,0,-0.06886322687969693,0.06474033342914381,0,20,0,0
Major companies,r12_r12,r12,r12,both,22,22,7,7,-0.03879438464877799,-0.6522964705075817,-0.37108558339518505,7,0,0,0,448,9.5,0,-0.12813943905569392,0.0,0,0,0,0
Major companies,r12_r13,r12,r13,both,22,22,16,16,0.047728049841503695,-0.5551460525918075,0.43625409274041693,15,0,0,0,586,14.5,0,-0.06793490807081115,0.05978940681354933,1,21,0,0
Major companies,r12_r14,r12,r14,both,22,22,13,13,0.02289257208883233,-0.6029358657438213,0.20417156371929213,13,0,0,0,550,13.5,0,-0.07990644557636756,0.044259296746403665,0,20,0,0
Major companies,r12_r15,r12,r15,both,22,22,16,17,0.03399790348136911,-0.5395393824427908,0.3175113990321168,17,0,0,0,604,15.0,0,-0.057536927681903494,0.07046493396404746,0,20,2,0
Major companies,r12_r16,r12,r16,both,22,22,17,17,0.0324667575764378,-0.5350851990490426,0.29365261157445954,17,0,0,0,597,15.0,0,-0.059280963802416986,0.07172891939277642,0,20,2,0
Major companies,r12_r17,r12,r17,both,22,22,16,17,0.029638299388173417,-0.5673320083771302,0.2851569589368399,16,0,0,0,571,14.0,0,-0.06262165332994107,0.06179672866647029,0,20,2,0
Major companies,r12_r18,r12,r18,both,22,22,14,14,0.03053843909780285,-0.6298270841924108,0.3988999049197154,14,0,16,0,331,4.0,1,-0.06694012767320823,0.0406268240496761,1,21,1,1
Major companies,r12_r19,r12,r19,both,22,22,19,19,0.06599971123351422,-0.5036099510467638,0.9243071740768438,18,0,8,0,377,6.0,1,-0.02715997420739158,0.09269753548643023,1,22,2,1
Major companies,r12_r20,r12,r20,both,22,22,17,17,0.05960541886392923,-0.5254780841509208,0.7893504613435492,17,0,12,0,361,4.0,0,-0.030304701110753007,0.08270322853602291,0,22,2,0
Major companies,r12_r21,r12,r21,both,22,22,19,19,0.07542419199613648,-0.47867082898032154,1.0587177479173824,19,0,7,0,385,6.0,0,-0.02658620869621825,0.10018906717390169,0,22,1,0
Major companies,r12_r22,r12,r22,both,22,22,18,19,0.0728131073457624,-0.4616447678984248,1.0343012292999463,19,0,7,0,383,6.0,0,-0.02905156906366535,0.09748248854688929,0,22,1,0
Major companies,r12_r23,r12,r23,both,22,22,19,19,0.06241597028198764,-0.4988336013215408,0.8397934841524988,18,0,10,0,371,6.0,0,-0.02214425719269253,0.0911193667242104,0,22,2,0
Major companies,r12_r24,r12,r24,both,22,22,16,18,0.035966617845556326,-0.5826077591827326,0.32834884907390804,17,0,0,0,676,19.5,0,-0.0626452458385029,0.07069695533144477,0,20,0,0
Major companies,r13_r00,r13,r00,both,22,22,0,0,-0.1403889096646332,-0.8163577575330205,-0.7937202631718061,0,0,0,0,1251,28.0,0,-0.17679255625449747,-0.10906636354538007,0,1,0,0
Major companies,r13_r01,r13,r01,both,22,22,2,4,-0.08156235200128559,-0.6905959623234996,-0.6348983151283634,0,0,0,0,1931,53.0,0,-0.1028179871627607,-0.04699992259763175,0,3,0,0
Major companies,r13_r02,r13,r02,both,22,22,0,1,-0.10001654770154861,-0.7415536228453488,-0.6851992703129212,0,0,0,0,1614,40.0,0,-0.13507712144643774,-0.07164055093346461,0,0,0,0
Major companies,r13_r03,r13,r03,both,22,22,3,5,-0.08718462091596296,-0.6909422858219981,-0.6149029186547653,1,0,0,0,2021,57.0,0,-0.09893233339241797,-0.03691565333969249,0,5,0,0
Major companies,r13_r04,r13,r04,both,22,22,3,6,-0.07918927960364003,-0.6826448577939879,-0.5502739227214706,2,0,0,0,1986,55.0,0,-0.09830269855988083,-0.030232309660873036,0,5,0,0
Major companies,r13_r05,r13,r05,both,22,22,0,3,-0.09016119098884545,-0.692611615133923,-0.6242054163655937,0,0,0,0,1855,49.0,0,-0.11913599622865084,-0.05535682653230439,0,3,0,0
Major companies,r13_r06,r13,r06,both,22,22,0,0,-0.11749602795976016,-0.7739664075794557,-0.7199197680456741,0,0,0,0,1149,21.0,0,-0.15505329465071627,-0.08403083814029516,0,1,0,0
Major companies,r13_r07,r13,r07,both,22,22,2,6,-0.05986296667412666,-0.597486459290688,-0.4965644332993883,3,0,0,0,1624,38.0,0,-0.0875943158393197,-0.02416858073575795,0,4,0,0
Major companies,r13_r08,r13,r08,both,22,22,1,2,-0.08166552700578156,-0.6586018034889056,-0.5964163443779461,1,0,0,0,1434,31.0,0,-0.10036449128345509,-0.04852476965056901,0,1,0,0
Major companies,r13_r09,r13,r09,both,22,22,4,4,-0.06380918533107072,-0.5959833684902888,-0.4780784111432556,4,0,0,0,1682,41.0,0,-0.07925974062338564,-0.015659968072503028,0,6,0,0
Major companies,r13_r10,r13,r10,both,22,22,4,5,-0.05044140254801166,-0.6026470228589003,-0.43513534081193783,4,0,0,0,1663,41.0,0,-0.08230838355549774,-0.014917026785171483,0,7,0,0
Major companies,r13_r11,r13,r11,both,22,22,1,6,-0.06294554861955642,-0.618332580060178,-0.484234201342282,1,0,0,0,1578,36.0,0,-0.0919268835272572,-0.026666512404878717,0,4,0,0
Major companies,r13_r12,r13,r12,both,22,22,1,1,-0.07919094091688117,-0.641049622310796,-0.5788094786558775,2,0,1,1,956,11.5,0,-0.11094413138808684,-0.04190352231325256,0,2,0,0
Major companies,r13_r13,r13,r13,both,22,22,5,8,-0.029388633677396747,-0.4842441576098762,-0.3066978021906253,5,0,0,0,1195,20.0,0,-0.06810868205288106,0.0,0,0,0,0
Major companies,r13_r14,r13,r14,both,22,22,2,5,-0.05125729484020042,-0.5542065940846476,-0.41022811019846867,4,0,0,0,1142,17.5,0,-0.08273782688033798,-0.01665941989323444,0,4,0,0
Major companies,r13_r15,r13,r15,both,22,22,6,9,-0.023490218939700325,-0.49677180836934004,-0.22470103438651723,6,0,0,0,1221,20.5,0,-0.05672034746078197,0.010634811086379536,0,15,0,0
Major companies,r13_r16,r13,r16,both,22,22,6,10,-0.024516646949955756,-0.5013438710766405,-0.2502566658610746,6,0,0,0,1214,20.0,0,-0.05383859579729122,0.009014560735971622,0,14,0,0
Major companies,r13_r17,r13,r17,both,22,22,4,6,-0.03204246681202738,-0.46758202225300843,-0.2560539378322725,5,0,0,0,1176,18.5,0,-0.058072511989299525,0.004075417082598842,0,13,0,0
Major companies,r13_r18,r13,r18,both,22,22,7,11,-0.015253688562747947,-0.5497016051089938,-0.12245916042731775,8,0,16,0,834,4.0,1,-0.06121524596238137,0.007980873351186746,1,13,0,0
Major companies,r13_r19,r13,r19,both,22,22,14,16,0.02156066100293974,-0.38740511908459274,0.24262914835845684,13,0,8,0,899,5.5,1,-0.02353277551118138,0.03655999867000109,1,20,1,0
Major companies,r13_r20,r13,r20,both,22,22,13,15,0.009397073574856085,-0.4155941525958761,0.1350852618483841,12,0,12,0,882,4.0,0,-0.02819783598931308,0.032983669974827434,0,19,0,0
Major companies,r13_r21,r13,r21,both,22,22,14,15,0.012720484521798192,-0.38700461074119485,0.1610535568419319,13,0,7,0,908,6.0,0,-0.021579713581387494,0.03977439057637283,0,20,0,0
Major companies,r13_r22,r13,r22,both,22,22,14,15,0.011859732637590659,-0.3719419378576496,0.15932606038662944,13,0,7,0,906,6.0,0,-0.02409805731254483,0.03738058922963872,0,21,0,0
Major companies,r13_r23,r13,r23,both,22,22,14,16,0.0130515400963781,-0.38098156391920857,0.17893787404179107,12,0,10,0,893,5.5,0,-0.02277866754733915,0.03811115588576525,0,20,0,0
Major companies,r13_r24,r13,r24,both,22,22,4,5,-0.05044140254801166,-0.6026470228589003,-0.43513534081193783,4,0,0,0,1665,41.0,0,-0.08230838355549774,-0.014844752705137798,0,7,0,0
Major companies,r14_r00,r14,r00,both,22,22,5,5,-0.06714043198202874,-0.7800308365371658,-0.5302973046446013,5,0,0,0,722,16.0,0,-0.1573613411488824,-0.06857545746874794,0,2,0,0
Major companies,r14_r01,r14,r01,both,22,22,8,8,-0.023258895061221085,-0.5802032389438558,-0.2548653580831996,8,0,0,0,1081,33.0,0,-0.08847336429042063,-0.004206189306044494,0,9,0,0
Major companies,r14_r02,r14,r02,both,22,22,6,7,-0.04343313939045662,-0.6248252681704242,-0.3322655338404514,6,0,0,0,927,26.0,0,-0.10910804957414949,-0.03283094283309873,0,3,0,0
Major companies,r14_r03,r14,r03,both,22,22,9,11,-0.019541312909017672,-0.565704233890693,-0.2097621217282068,9,0,0,0,1128,33.5,0,-0.07226782888256944,0.006525559480157872,0,13,0,0
Major companies,r14_r04,r14,r04,both,22,22,9,12,-0.02120297649754499,-0.5816783222004029,-0.16170116507478,10,0,0,0,1109,32.5,0,-0.07652924448167603,0.005369577775411527,0,12,0,0
Major companies,r14_r05,r14,r05,both,22,22,8,9,-0.02174548167920265,-0.5881379464323573,-0.27937132813880955,7,0,0,0,1033,30.5,0,-0.08935731387274265,-0.011109973747576773,0,7,0,0
Major companies,r14_r06,r14,r06,both,22,22,5,6,-0.0706664139976132,-0.750560392154431,-0.5494949490809039,5,0,0,0,660,14.5,0,-0.15018383180299827,-0.05503055415964042,0,1,0,0
Major companies,r14_r07,r14,r07,both,22,22,10,12,0.0011492643215691989,-0.54635085148484,-0.09014857814257621,11,0,0,0,909,24.0,0,-0.07632231481396162,0.005727998234715759,0,13,0,0
Major companies,r14_r08,r14,r08,both,22,22,8,11,-0.015014216018052251,-0.5760596105142948,-0.1784702719143303,10,0,0,0,805,19.5,0,-0.09506129935085017,-0.008661818771389607,0,8,0,0
Major companies,r14_r09,r14,r09,both,22,22,11,14,-0.0002711999074631044,-0.5412891598451725,-0.049210500833434034,10,0,0,0,941,25.5,0,-0.06440757262270996,0.011981367941027776,0,17,0,0
Major companies,r14_r10,r14,r10,both,22,22,10,13,-0.0016766504737637522,-0.5491978206376887,-0.06749781360999157,10,0,0,0,931,25.5,0,-0.058975480622959486,0.011523767793790718,0,16,0,0
Major companies,r14_r11,r14,r11,both,22,22,10,11,-0.002299866920881133,-0.5555432347872897,-0.12061309014714333,11,0,0,0,880,23.5,0,-0.0687877612202436,0.0029712602158357138,0,12,0,0
Major companies,r14_r12,r14,r12,both,22,22,6,7,-0.05416674992331105,-0.6795477701684047,-0.4642454213346614,7,0,0,0,589,11.0,0,-0.12321766984276378,-0.04160518407732228,0,2,0,0
Major companies,r14_r13,r14,r13,both,22,22,13,13,0.014307347672850468,-0.5055525126480367,0.14877910179512088,12,0,0,0,738,16.0,0,-0.06638240475478807,0.01840848847085591,1,17,0,0
Major companies,r14_r14,r14,r14,both,22,22,11,11,0.004798139269921287,-0.5287285407369005,0.02003706648782938,11,0,0,0,699,14.5,0,-0.0824986310633819,0.0,0,0,0,0
Major companies,r14_r15,r14,r15,both,22,22,12,16,0.016577748414328686,-0.5442407991480094,0.15215792092846248,12,0,0,0,759,17.5,0,-0.05914237289670654,0.023534020224899366,0,19,0,0
Major companies,r14_r16,r14,r16,both,22,22,12,16,0.01633513021345734,-0.5439134020005426,0.12606302672458725,12,0,0,0,752,17.5,0,-0.05701544132139946,0.02310241271284913,0,19,0,0
Major companies,r14_r17,r14,r17,both,22,22,12,13,0.016919854288221292,-0.49123373213942345,0.14759327733945282,12,0,0,0,722,16.5,0,-0.059599154285220335,0.016934791324601073,0,19,0,0
Major companies,r14_r18,r14,r18,both,22,22,12,12,0.006126578198810295,-0.5803569613365809,0.11352613756271634,11,0,16,0,452,4.0,1,-0.06294304556234598,0.01217963455797716,1,13,0,0
Major companies,r14_r19,r14,r19,both,22,22,16,18,0.04440996732203073,-0.4492992182362285,0.5785760816249529,18,0,8,0,499,5.5,1,-0.026513766155673912,0.05305981981476515,1,21,1,0
Major companies,r14_r20,r14,r20,both,22,22,14,17,0.03417228444984499,-0.4614674071456687,0.3986087776206432,14,0,12,0,482,4.0,0,-0.027848334101159278,0.04563794387495024,0,21,0,0
Major companies,r14_r21,r14,r21,both,22,22,17,18,0.047850786351426255,-0.4515288248498235,0.6796745782120539,18,0,7,0,508,6.0,0,-0.022164811181372424,0.05225853157827193,0,21,0,0
Major companies,r14_r22,r14,r22,both,22,22,16,18,0.047850786351426255,-0.4562042008996341,0.6796745782120539,18,0,7,0,506,6.0,0,-0.02494623366054799,0.049766146271017886,0,21,0,0
Major companies,r14_r23,r14,r23,both,22,22,16,17,0.04692911608238959,-0.4579870658615737,0.5854819951438506,17,0,10,0,493,5.5,0,-0.02450971506034244,0.05094366484083429,0,21,0,0
Major companies,r14_r24,r14,r24,both,22,22,10,13,-0.0016766504737637522,-0.5488145058181598,-0.06749781360999157,10,0,0,0,932,25.5,0,-0.058895044343260594,0.011523767793790718,0,16,0,0
Major companies,r15_r00,r15,r00,both,22,22,0,0,-0.15151557068739452,-0.8369467529223586,-0.8388164737955226,0,0,0,0,1419,32.0,0,-0.1822089630003222,-0.12711875108122922,0,0,0,0
Major companies,r15_r01,r15,r01,both,22,22,1,4,-0.095190162170593,-0.6994228208656439,-0.6692706349147635,1,0,0,0,2183,59.0,0,-0.12756040374435657,-0.06339611516782367,0,0,0,0
Major companies,r15_r02,r15,r02,both,22,22,0,1,-0.12387089605663942,-0.7674142499595615,-0.7544656194476888,0,0,0,0,1823,45.0,0,-0.1498309451068804,-0.09735594683671334,0,0,0,0
Major companies,r15_r03,r15,r03,both,22,22,2,4,-0.08618506821852989,-0.7066431043481802,-0.6478051680154187,2,0,0,0,2287,64.5,0,-0.11167494837285746,-0.05425983134513446,0,1,0,0
Major companies,r15_r04,r15,r04,both,22,22,2,4,-0.09389777780978403,-0.7195609294903826,-0.6544600642495813,2,0,0,0,2249,62.0,0,-0.1093121574911024,-0.05407532751990851,0,1,0,0
Major companies,r15_r05,r15,r05,both,22,22,1,2,-0.09968289012077869,-0.7201382168923582,-0.6978944615765386,1,0,0,0,2103,55.0,0,-0.12875658207362245,-0.07466399440777732,0,0,0,0
Major companies,r15_r06,r15,r06,both,22,22,0,0,-0.11789844788140696,-0.7735933814691408,-0.7657518129334402,0,0,0,0,1266,23.0,0,-0.16032274434668198,-0.10196330928420738,0,0,0,0
Major companies,r15_r07,r15,r07,both,22,22,3,5,-0.06887266408332549,-0.6515552643572352,-0.5169224883989576,2,0,0,0,1768,39.5,0,-0.09491365335633495,-0.037791856142212754,0,3,0,0
Major companies,r15_r08,r15,r08,both,22,22,0,0,-0.0891454222226839,-0.6746466333136396,-0.6127984395046143,0,0,0,0,1563,32.0,0,-0.10774299517932073,-0.052763272344077405,0,0,0,0
Major companies,r15_r09,r15,r09,both,22,22,2,6,-0.06542437794631295,-0.6469446528881853,-0.5276906978418023,3,0,0,0,1829,43.0,0,-0.0837581314006306,-0.02655136034948674,0,3,0,0
Major companies,r15_r10,r15,r10,both,22,22,2,5,-0.07150865099072545,-0.6290825028403159,-0.5377491350836399,2,0,0,0,1808,42.5,0,-0.0845591266363479,-0.030199491185649407,0,3,0,0
Major companies,r15_r11,r15,r11,both,22,22,3,5,-0.08406079858463245,-0.6442907232446035,-0.5737477413251946,2,0,0,0,1718,37.0,0,-0.10133673326130227,-0.037492125788232356,0,0,0,0
Major companies,r15_r12,r15,r12,both,22,22,1,1,-0.0835749665739155,-0.663260020858712,-0.5902550417270827,1,0,1,1,1061,11.5,0,-0.1141807375742051,-0.054772107719382235,0,2,0,0
Major companies,r15_r13,r15,r13,both,22,22,5,7,-0.03756542044604777,-0.5155294992019366,-0.32560415203307097,5,0,0,0,1309,20.0,0,-0.06768272998265035,-0.010460719777561134,0,7,0,0
Major companies,r15_r14,r15,r14,both,22,22,2,3,-0.06147534343347366,-0.5874702836209804,-0.46208097746505195,3,0,0,0,1255,17.5,0,-0.08218310014312447,-0.02908757007323104,0,4,0,0
Major companies,r15_r15,r15,r15,both,22,22,7,8,-0.03526461478273779,-0.5193585860634704,-0.3218820235354615,7,0,0,0,1335,20.5,0,-0.05658989786417801,0.0,0,0,0,0
Major companies,r15_r16,r15,r16,both,22,22,6,8,-0.03820838441141766,-0.5181294050525463,-0.34197083583033516,7,0,0,0,1328,20.0,0,-0.05255726575772496,-0.001958190753591049,0,5,0,0
Major companies,r15_r17,r15,r17,both,22,22,4,7,-0.03568324994468969,-0.4976047529244139,-0.31046860614830024,5,0,0,0,1290,18.5,0,-0.05590968459455098,-0.007154454096880758,0,8,0,0
Major companies,r15_r18,r15,r18,both,22,22,4,9,-0.03238244443819721,-0.5589538983451381,-0.25477945052867185,6,0,16,0,947,4.0,1,-0.0612415273147901,-0.0029249610250110525,1,9,0,0
Major companies,r15_r19,r15,r19,both,22,22,13,15,0.0025660699497538353,-0.3960260206951454,0.049500107772672775,11,0,8,0,1013,5.5,1,-0.0226827014121046,0.028834082236571912,1,21,0,0
Major companies,r15_r20,r15,r20,both,22,22,11,14,-0.00228554853980506,-0.43097970831995014,-0.008822102596864945,11,0,12,0,996,4.0,0,-0.02791344742029539,0.025339729150248957,0,18,0,0
Major companies,r15_r21,r15,r21,both,22,22,11,16,0.0008825484343892853,-0.38770972386129593,0.009627288841053738,12,0,7,0,1022,6.0,0,-0.021083214899810465,0.03076579185816991,0,22,0,0
Major companies,r15_r22,r15,r22,both,22,22,11,16,0.0008825484343892853,-0.3848320992971322,6.442656240573941e-05,12,0,7,0,1020,6.0,0,-0.02348415103939383,0.03012484729763837,0,22,0,0
Major companies,r15_r23,r15,r23,both,22,22,13,16,0.002231992638873026,-0.37329475443218385,0.0379020288571843,11,0,10,0,1007,5.5,0,-0.02182738814259705,0.028039624714686684,0,19,0,0
Major companies,r15_r24,r15,r24,both,22,22,2,5,-0.07143728660712662,-0.6380051609158689,-0.5377491350836399,2,0,0,0,1812,43.0,0,-0.0845591266363479,-0.030199491185649407,0,3,0,0
Major companies,r16_r00,r16,r00,both,22,22,0,0,-0.15502742192717672,-0.8562864285362877,-0.8310525922330136,0,0,0,0,1392,31.5,0,-0.18229018540107894,-0.12539031651152271,0,0,0,0
Major companies,r16_r01,r16,r01,both,22,22,1,3,-0.08730123408798784,-0.6780369975308169,-0.6371089923332998,1,0,0,0,2145,58.0,0,-0.1256664001423552,-0.062296885144472514,0,0,0,0
