symbol,group,watchlist_section,period,bars,both_sharpe,both_cagr,both_max_drawdown,long_sharpe,long_cagr,long_max_drawdown,short_sharpe,short_cagr,short_max_drawdown,d_sharpe,d_cagr,d_ddred
ALLE,Individual equity,,2016-2019,1006,1.4954100388634162,0.21679318320094954,-0.07421261008234448,1.8594014379901558,0.2191541024308974,-0.04938768641226976,0.3282817266891331,0.025204159861472508,-0.15353838361672523,-0.3639913991267396,-0.0023609192299478554,-0.024824923670074717
ALLE,Individual equity,,2020-2022,756,0.027441522005253058,-0.022705677299939442,-0.4073736671445617,0.5832841789761766,0.07848356320470362,-0.12799363641837902,-0.38034552007402705,-0.08833336343743958,-0.39593997266116343,-0.5558426569709235,-0.10118924050464306,-0.27938003072618267
ALLE,Individual equity,,2023-present,917,1.2267420503472055,0.2431517297652852,-0.12681693839368435,1.4994836993110983,0.2303973486645352,-0.07941641234709373,0.221549938714271,0.020717257978482895,-0.11393850004790784,-0.27274164896389275,0.01275438110075,-0.04740052604659062
ALNY,Individual equity,,2016-2019,1006,0.289781661196086,0.042494550174672074,-0.404475235104126,0.6326934781328469,0.1453975923067865,-0.23622876465642295,-0.10174115653335274,-0.07465627877746994,-0.5488468122678225,-0.3429118169367609,-0.10290304213211443,-0.16824647044770302
ALNY,Individual equity,,2020-2022,756,0.12285587857257313,-0.010649829160232716,-0.3626476930151168,0.4827028737641562,0.09016459472357297,-0.26987864574413856,-0.08693256509846009,-0.0464312848754882,-0.32732346172599314,-0.3598469951915831,-0.10081442388380568,-0.09276904727097823
ALNY,Individual equity,,2023-present,917,0.45599295374376525,0.09498821444751271,-0.23546134665943963,0.45005300855576086,0.06007811185070122,-0.173571239507037,0.2919757115719336,0.04385227621525023,-0.18287494131892568,0.005939945188004392,0.03491010259681149,-0.06189010715240262
AMAT,Individual equity,,2016-2019,1006,1.1597100439252974,0.26719217299547227,-0.20830871675955265,1.6563211484295497,0.33048824905923224,-0.14493607949258303,-0.1310403106101377,-0.027032595495893874,-0.2417627640007879,-0.4966111045042523,-0.06329607606375998,-0.06337263726696962
AMAT,Individual equity,,2020-2022,756,0.5835761348840541,0.16318681709785143,-0.35156544061129746,0.8206990930789881,0.1836691771893768,-0.2771083860049133,-0.010984190678246047,-0.04723032869232213,-0.3650307693287488,-0.237122958194934,-0.020482360091525376,-0.07445705460638419
AMAT,Individual equity,,2023-present,917,1.068227149309577,0.34746365572137794,-0.23091633097274744,1.233266154619602,0.3487223854835415,-0.15502615314964296,0.08909320038603909,-0.0009332756508763085,-0.1866895441502664,-0.16503900531002502,-0.0012587297621635685,-0.07589017782310448
AMCR,Individual equity,,2016-2019,142,1.13206045236926,0.20014814056701447,-0.11433323814943497,0.544594070444741,0.061939280024856824,-0.07809731070003734,0.4296513523474582,0.055787978925323056,-0.07545233157689157,0.5874663819245189,0.13820886054215764,-0.03623592744939763
AMCR,Individual equity,,2020-2022,756,0.41620852601629704,0.06886152644692878,-0.3085563163164212,0.007760530781338365,-0.008223588597439102,-0.22756042142874944,0.5561964296864956,0.08136275947725813,-0.1489673870299627,0.40844799523495867,0.07708511504436788,-0.08099589488767178
AMCR,Individual equity,,2023-present,917,0.588384564352483,0.08352979250173487,-0.11539135174443782,0.6828454238138677,0.06520721260080364,-0.08888479724517939,0.23367814000056036,0.021677124031465933,-0.11757668145857036,-0.09446085946138472,0.018322579900931224,-0.026506554499258428
AMD,Individual equity,,2016-2019,1006,0.888758608627198,0.3049837094588095,-0.45997677159739137,1.239826948769567,0.4017518948274428,-0.24435337502970955,-0.1993977741927854,-0.06454701689331788,-0.34864340477254496,-0.351068340142369,-0.0967681853686333,-0.2156233965676818
AMD,Individual equity,,2020-2022,756,0.19495206907450724,0.0020345414039748544,-0.4416209132902911,0.8461926966021542,0.2043459834392467,-0.2118157234942193,-0.28588401801624547,-0.12296049583374136,-0.5326677856358397,-0.651240627527647,-0.20231144203527185,-0.22980518979607178
