scope,scenario,period,cost,assets,median_cagr,median_drawdown,positive,median_net,thin,short_history,failures
Whole universe,e10-x55-s2,full,double,678,0.05197661038321799,-0.5023063937986969,511,0.6928091841166669,12,9,0
Whole universe,e10-x55-s2,full,gross,678,0.07400334772382344,-0.46004945411570153,570,1.0913744720606837,12,9,0
Whole universe,e10-x55-s2,validation,normal,658,0.059835261481399726,-0.45953810241670345,479,0.44052878227958103,14,24,0
Whole universe,e10-x55-s2,validation,double,658,0.04819367426940957,-0.48153854269981267,450,0.348689287788442,14,24,0
Whole universe,e10-x55-s2,validation,gross,658,0.07014395219415115,-0.4377555555992377,510,0.5520649895444131,14,24,0
Whole universe,e10-x55-s3,full,normal,678,0.07038064123622023,-0.4890074668225595,566,1.015182422764895,14,9,0
Whole universe,e10-x55-s3,full,double,678,0.06155010961647378,-0.5046091635346491,554,0.8635348927598885,14,9,0
Whole universe,e10-x55-s3,full,gross,678,0.07873526360120897,-0.4734257640739226,583,1.1962037302469979,14,9,0
Whole universe,e10-x55-s3,validation,normal,658,0.06898081547507406,-0.47313490029808,509,0.5168589235430986,20,24,0
Whole universe,e10-x55-s3,validation,double,658,0.060178203715872125,-0.49024467770675667,485,0.4241999925965053,20,24,0
Whole universe,e10-x55-s3,validation,gross,658,0.07744770891448283,-0.4593693484465159,533,0.6116259966578503,20,24,0
Whole universe,e10-x70-s0,full,normal,678,0.08040716045468776,-0.49608460038952623,580,1.2243230808720675,19,9,0
Whole universe,e10-x70-s0,full,double,678,0.07379748044247803,-0.5070392425070332,567,1.0824967168823083,19,9,0
Whole universe,e10-x70-s0,full,gross,678,0.08612884288762412,-0.4830681418573118,591,1.3687646796177269,19,9,0
Whole universe,e10-x70-s0,validation,normal,658,0.073447931774825,-0.47725366315935264,514,0.5807118866177823,30,24,0
Whole universe,e10-x70-s0,validation,double,658,0.06611968458993922,-0.4892542178227761,500,0.5007976644696062,30,24,0
Whole universe,e10-x70-s0,validation,gross,658,0.08057083466488868,-0.4650547605250606,527,0.6482141226231968,30,24,0
Whole universe,e10-x70-s2,full,normal,678,0.06806392629237268,-0.4830510725469534,557,0.9790562265678425,15,9,0
Whole universe,e10-x70-s2,full,double,678,0.05949553315981049,-0.49904774354150444,527,0.8110597519455629,15,9,0
Whole universe,e10-x70-s2,full,gross,678,0.07651071437501122,-0.462280109048754,577,1.154304940304111,15,9,0
Whole universe,e10-x70-s2,validation,normal,658,0.06601042675426438,-0.456379127037705,498,0.5056214147728715,16,24,0
Whole universe,e10-x70-s2,validation,double,658,0.05526830540786809,-0.47682411952558273,472,0.4029633564137295,16,24,0
Whole universe,e10-x70-s2,validation,gross,658,0.07616696519985089,-0.4380354608448386,514,0.6042553891757166,16,24,0
Whole universe,e10-x70-s3,full,normal,678,0.07538695167484544,-0.49000157679680345,579,1.1467477446928471,18,9,0
Whole universe,e10-x70-s3,full,double,678,0.06906036043889818,-0.5046339287748034,553,1.0163855614627577,18,9,0
Whole universe,e10-x70-s3,full,gross,678,0.0829480945666905,-0.47328094899143935,593,1.3067707277364604,18,9,0
Whole universe,e10-x70-s3,validation,normal,658,0.07500728946918966,-0.46573033759668153,524,0.5823803571873869,22,24,0
Whole universe,e10-x70-s3,validation,double,658,0.06746733709397512,-0.47894573930824236,504,0.501022434065233,22,24,0
Whole universe,e10-x70-s3,validation,gross,658,0.08233410050874845,-0.4536635557056244,541,0.6566747895528917,22,24,0
Whole universe,e15-x40-s0,full,normal,678,0.05957233344614343,-0.48472257982564143,555,0.8259955436786456,13,9,0
Whole universe,e15-x40-s0,full,double,678,0.051516015819380145,-0.5027953190911336,538,0.692715182131345,13,9,0
Whole universe,e15-x40-s0,full,gross,678,0.06789796206248033,-0.4688616396866466,577,0.9941707746066397,13,9,0
Whole universe,e15-x40-s0,validation,normal,658,0.05244665803333337,-0.46441996460728724,472,0.38008251204736465,22,24,0
Whole universe,e15-x40-s0,validation,double,658,0.044189025248006386,-0.483178573567268,439,0.305787094433947,22,24,0
Whole universe,e15-x40-s0,validation,gross,658,0.06147951589765421,-0.4486278774112332,498,0.4566490700459469,22,24,0
Whole universe,e15-x40-s2,full,normal,678,0.04490105774637154,-0.4766355399745982,521,0.548674214914652,11,9,0
Whole universe,e15-x40-s2,full,double,678,0.03419726053056682,-0.5005736762282321,484,0.3977677472837169,11,9,0
Whole universe,e15-x40-s2,full,gross,678,0.05551381113565068,-0.45464895340485295,558,0.7386642329825096,11,9,0
Whole universe,e15-x40-s2,validation,normal,658,0.03677035108704818,-0.4445754957476889,439,0.25399149919083663,13,24,0
Whole universe,e15-x40-s2,validation,double,658,0.02578394425112085,-0.470589266544132,410,0.16446582380452512,13,24,0
Whole universe,e15-x40-s2,validation,gross,658,0.04780528084047031,-0.4196193875385607,472,0.3456268406067369,13,24,0
Whole universe,e15-x40-s3,full,normal,678,0.05610530981295514,-0.47658034197218835,558,0.7380870587967946,12,9,0
Whole universe,e15-x40-s3,full,double,678,0.04656952212282073,-0.4938870773392421,535,0.5799649306086633,12,9,0
Whole universe,e15-x40-s3,full,gross,678,0.06496471694492412,-0.45883972538816425,580,0.925923999778814,12,9,0
Whole universe,e15-x40-s3,validation,normal,658,0.050183351045220426,-0.4533663995526756,474,0.3597795913007845,18,24,0
Whole universe,e15-x40-s3,validation,double,658,0.03925234078302775,-0.4736182752687629,452,0.27710338319411887,18,24,0
Whole universe,e15-x40-s3,validation,gross,658,0.060079318182822306,-0.4352389434306835,502,0.4439010649147037,18,24,0
Whole universe,e15-x55-s0,full,normal,678,0.06802945094968471,-0.4949053065695834,562,0.9662877108454713,16,9,0
Whole universe,e15-x55-s0,full,double,678,0.060739712244190724,-0.5090488197489327,549,0.840045057083973,16,9,0
Whole universe,e15-x55-s0,full,gross,678,0.07528142082114508,-0.47929672484954045,575,1.115179414727968,16,9,0
Whole universe,e15-x55-s0,validation,normal,658,0.06066485498509988,-0.4665885741956709,485,0.4623538901630152,29,24,0
Whole universe,e15-x55-s0,validation,double,658,0.052950402668146324,-0.4791777629866796,460,0.3917070833711236,29,24,0
Whole universe,e15-x55-s0,validation,gross,658,0.06932859729817276,-0.45418941679623664,516,0.5386311513896332,29,24,0
Whole universe,e15-x55-s2,full,normal,678,0.05260343171253623,-0.4817837178032718,539,0.6985155861487979,14,9,0
Whole universe,e15-x55-s2,full,double,678,0.043210768336245264,-0.5054085077344499,502,0.5498666588338484,14,9,0
Whole universe,e15-x55-s2,full,gross,678,0.06234926603398028,-0.4600480958405375,558,0.8376464740205226,14,9,0
Whole universe,e15-x55-s2,validation,normal,658,0.04933771794915698,-0.453152315983371,460,0.3577165774284211,17,24,0
Whole universe,e15-x55-s2,validation,double,658,0.03965416213488393,-0.4729570876998748,437,0.2707922530131529,17,24,0
Whole universe,e15-x55-s2,validation,gross,658,0.05884463060368972,-0.435210038071339,484,0.4448399490827748,17,24,0
Whole universe,e15-x55-s3,full,normal,678,0.06785554980259412,-0.48363708242977677,555,0.9300158381015025,15,9,0
Whole universe,e15-x55-s3,full,double,678,0.05956781202230521,-0.5014505134460703,540,0.8161547464020541,15,9,0
Whole universe,e15-x55-s3,full,gross,678,0.07490698420147046,-0.46254570570718034,577,1.1062808273140925,15,9,0
Whole universe,e15-x55-s3,validation,normal,658,0.0601684210204354,-0.45471079126109504,500,0.43765648640295496,22,24,0
Whole universe,e15-x55-s3,validation,double,658,0.050591611532407654,-0.4705787938112082,480,0.3729053733018012,22,24,0
Whole universe,e15-x55-s3,validation,gross,658,0.06825227206252416,-0.4393968337222155,518,0.519558352064158,22,24,0
Whole universe,e15-x70-s0,full,normal,678,0.07372282085192061,-0.4925166389347512,566,1.1222923366983448,19,9,0
Whole universe,e15-x70-s0,full,double,678,0.06857383908690162,-0.504530738207379,555,1.004946472231837,19,9,0
Whole universe,e15-x70-s0,full,gross,678,0.07978420674889741,-0.48097593141655437,584,1.2509035429669877,19,9,0
Whole universe,e15-x70-s0,validation,normal,658,0.06928793871044259,-0.4721796734445643,497,0.5123642038284417,35,24,0
Whole universe,e15-x70-s0,validation,double,658,0.06215572794799196,-0.4810769622806896,485,0.4530681129040445,35,24,0
Whole universe,e15-x70-s0,validation,gross,658,0.07638574551926103,-0.46281766191585477,513,0.570690761922226,35,24,0
Whole universe,e15-x70-s2,full,normal,678,0.0589751006470457,-0.4810803569237157,546,0.7897638787739044,15,9,0
Whole universe,e15-x70-s2,full,double,678,0.05064227563850743,-0.501359576641369,519,0.6391001468212445,15,9,0
Whole universe,e15-x70-s2,full,gross,678,0.06752681205572197,-0.4655049106982324,568,0.9783312158843158,15,9,0
Whole universe,e15-x70-s2,validation,normal,658,0.05534006775956535,-0.4537756321641765,479,0.4145577044160198,20,24,0
Whole universe,e15-x70-s2,validation,double,658,0.046483853842518075,-0.4704268960300928,456,0.3347287108746839,20,24,0
Whole universe,e15-x70-s2,validation,gross,658,0.0646332336079789,-0.43438374557595344,504,0.5002329677176376,20,24,0
Whole universe,e15-x70-s3,full,normal,678,0.07288466030826068,-0.48422274490641964,564,1.0518709947947704,18,9,0
Whole universe,e15-x70-s3,full,double,678,0.06463194626016,-0.49786032272010705,544,0.9203278049052245,18,9,0
Whole universe,e15-x70-s3,full,gross,678,0.07933444322745586,-0.4679950942802289,574,1.1912301335222528,18,9,0
Whole universe,e15-x70-s3,validation,normal,658,0.06695146891264403,-0.4626574289835585,514,0.5082620636427062,26,24,0
Whole universe,e15-x70-s3,validation,double,658,0.05995275982987236,-0.47657081148915587,491,0.439797557527969,26,24,0
Whole universe,e15-x70-s3,validation,gross,658,0.07412868959744867,-0.4474624619491551,527,0.5736658633309648,26,24,0
Whole universe,e20-x40-s0,full,normal,678,0.05774560723093558,-0.4764554667672284,553,0.7937782687936776,14,9,0
Whole universe,e20-x40-s0,full,double,678,0.0502832933027092,-0.492059203910963,530,0.6621812547553733,14,9,0
Whole universe,e20-x40-s0,full,gross,678,0.06529667946451334,-0.46303048547843983,570,0.9433054408951581,14,9,0
Whole universe,e20-x40-s0,validation,normal,658,0.048094544403524564,-0.4450840627875776,464,0.3436850001637676,29,24,0
Whole universe,e20-x40-s0,validation,double,658,0.03944497720376816,-0.4575342174689572,434,0.27864009981313465,29,24,0
Whole universe,e20-x40-s0,validation,gross,658,0.055247489862311205,-0.4322888312206276,495,0.40821420975886924,29,24,0
Whole universe,e20-x40-s2,full,normal,678,0.04014938248295152,-0.46368162626224624,510,0.479384578958594,13,9,0
Whole universe,e20-x40-s2,full,double,678,0.02984651142034478,-0.4906462380118476,472,0.35530503762045795,13,9,0
Whole universe,e20-x40-s2,full,gross,678,0.0499977747126078,-0.4388213347260865,542,0.6349817360615198,13,9,0
Whole universe,e20-x40-s2,validation,normal,658,0.031960147746306844,-0.43202350009927876,423,0.2189289873676863,13,24,0
Whole universe,e20-x40-s2,validation,double,658,0.021538107621444924,-0.45487641339410156,395,0.14481875890773577,13,24,0
Whole universe,e20-x40-s2,validation,gross,658,0.04144661870992572,-0.40888609333064846,460,0.29645699815660265,13,24,0
Whole universe,e20-x40-s3,full,normal,678,0.04968650177574363,-0.4741447985720577,549,0.659723683713528,14,9,0
Whole universe,e20-x40-s3,full,double,678,0.041232042423464565,-0.4929169220559826,522,0.5330292559164765,14,9,0
Whole universe,e20-x40-s3,full,gross,678,0.05845581528170507,-0.4539925532128191,579,0.7902851052777163,14,9,0
Whole universe,e20-x40-s3,validation,normal,658,0.04406708409642002,-0.43452743791063764,471,0.320040727474199,18,24,0
Whole universe,e20-x40-s3,validation,double,658,0.03517642263357257,-0.4519750979388883,441,0.24587781869367964,18,24,0
Whole universe,e20-x40-s3,validation,gross,658,0.05466620233519692,-0.4162412485264142,500,0.38532693578733923,18,24,0
Whole universe,e20-x55-s0,full,normal,678,0.06662993050511168,-0.47842723558885314,560,0.9284932358064806,18,9,0
Whole universe,e20-x55-s0,full,double,678,0.06101722783620034,-0.4905805437578571,548,0.8133955422024347,18,9,0
Whole universe,e20-x55-s0,full,gross,678,0.07334671609274968,-0.4647650527085602,570,1.048521959612825,18,9,0
Whole universe,e20-x55-s0,validation,normal,658,0.05734628503677319,-0.45028534859404834,477,0.40543458716397096,36,24,0
Whole universe,e20-x55-s0,validation,double,658,0.04948738781187656,-0.46301656741349906,462,0.34791541729978337,36,24,0
Whole universe,e20-x55-s0,validation,gross,658,0.0636851321575419,-0.4358203197845325,501,0.4639873289593329,36,24,0
Whole universe,e20-x55-s2,full,normal,678,0.04925155458638375,-0.4723935527666716,518,0.6347414018542736,14,9,0
Whole universe,e20-x55-s2,full,double,678,0.04015988264110171,-0.4938967153260165,491,0.49469556354460764,14,9,0
Whole universe,e20-x55-s2,full,gross,678,0.057571048497155664,-0.4467562691164693,544,0.791403335597204,14,9,0
Whole universe,e20-x55-s2,validation,normal,658,0.043773954533086745,-0.43618466128802236,448,0.3145814427178756,17,24,0
Whole universe,e20-x55-s2,validation,double,658,0.03447581896767116,-0.4540498926349469,425,0.23335379909470766,17,24,0
Whole universe,e20-x55-s2,validation,gross,658,0.05417507838613789,-0.4132204842977548,476,0.39290870497651353,17,24,0
Whole universe,e20-x55-s3,full,normal,678,0.06313233970542731,-0.47155079861997057,556,0.873926812216663,14,9,0
Whole universe,e20-x55-s3,full,double,678,0.055488080205234214,-0.48816263940393384,541,0.7317219063174679,14,9,0
Whole universe,e20-x55-s3,full,gross,678,0.06957591461358614,-0.4546628166631177,581,1.0137330604956074,14,9,0
Whole universe,e20-x55-s3,validation,normal,658,0.05707746751237153,-0.43369914627207956,494,0.43592148782781404,27,24,0
Whole universe,e20-x55-s3,validation,double,658,0.04957990516040367,-0.44686034712922207,474,0.3659670593952883,27,24,0
Whole universe,e20-x55-s3,validation,gross,658,0.06502294941045283,-0.4205712504873387,506,0.5108614136409395,27,24,0
Whole universe,e20-x70-s0,full,normal,678,0.06942878023780952,-0.4827612682715221,573,1.0319742570223618,22,9,0
Whole universe,e20-x70-s0,full,double,678,0.06398136019497902,-0.49379417223812944,563,0.9215098756699963,22,9,0
Whole universe,e20-x70-s0,full,gross,678,0.07495811293616772,-0.4717445099298157,579,1.1355835689992668,22,9,0
Whole universe,e20-x70-s0,validation,normal,658,0.0641444946527997,-0.45752119952754017,490,0.4762061308637977,42,24,0
Whole universe,e20-x70-s0,validation,double,658,0.05733807066116803,-0.46776865236627024,471,0.42973940845233993,42,24,0
Whole universe,e20-x70-s0,validation,gross,658,0.07035946479764421,-0.4471703738827721,507,0.5283158424797518,42,24,0
Whole universe,e20-x70-s2,full,normal,678,0.0532176532504931,-0.47853004210313477,534,0.6961641190051426,16,9,0
Whole universe,e20-x70-s2,full,double,678,0.045368998809094174,-0.49905190214945216,507,0.5591506558434227,16,9,0
Whole universe,e20-x70-s2,full,gross,678,0.061550488448124496,-0.45779989101601365,550,0.8402846248738199,16,9,0
Whole universe,e20-x70-s2,validation,normal,658,0.04856343262377427,-0.44261089046715535,469,0.3500370717103135,21,24,0
Whole universe,e20-x70-s2,validation,double,658,0.03976643888352005,-0.46035237337476026,443,0.28962996803377505,21,24,0
Whole universe,e20-x70-s2,validation,gross,658,0.057758529413119764,-0.42008264588397437,491,0.44121389731123617,21,24,0
Whole universe,e20-x70-s3,full,normal,678,0.06743022401973897,-0.4691733439368271,559,0.976825451729769,17,9,0
Whole universe,e20-x70-s3,full,double,678,0.06157927367060456,-0.48321611665155284,554,0.8643016314925722,17,9,0
Whole universe,e20-x70-s3,full,gross,678,0.07365599434953651,-0.45458412708742496,581,1.0997889580650082,17,9,0
Whole universe,e20-x70-s3,validation,normal,658,0.0653410699877619,-0.4340049676315748,505,0.49782349844350504,33,24,0
Whole universe,e20-x70-s3,validation,double,658,0.05945512385468299,-0.44785398581952857,490,0.4426028385170142,33,24,0
Whole universe,e20-x70-s3,validation,gross,658,0.0723946853920493,-0.42255660857829097,518,0.5614173578291389,33,24,0
Whole universe,e25-x40-s0,full,normal,678,0.048575600160389865,-0.47690892683229924,540,0.6240876783754059,16,9,0
Whole universe,e25-x40-s0,full,double,678,0.041483508873409125,-0.4927584971794217,519,0.5249657774281737,16,9,0
Whole universe,e25-x40-s0,full,gross,678,0.0551533142133348,-0.4608344174228319,560,0.7415241011681406,16,9,0
Whole universe,e25-x40-s0,validation,normal,658,0.04094645878425718,-0.44512180532866086,454,0.28065417984060737,30,24,0
Whole universe,e25-x40-s0,validation,double,658,0.03243603193504574,-0.4590072548111693,425,0.22348744993290626,30,24,0
Whole universe,e25-x40-s0,validation,gross,658,0.04748596794337134,-0.427861916768891,472,0.34012744245078086,30,24,0
Whole universe,e25-x40-s2,full,normal,678,0.03198846147223222,-0.4607866576151093,486,0.38829252671014436,14,9,0
Whole universe,e25-x40-s2,full,double,678,0.022451240762845104,-0.48352960609677864,448,0.2672317492361429,14,9,0
Whole universe,e25-x40-s2,full,gross,678,0.04123140502327982,-0.43460840769034936,523,0.5191059349394652,14,9,0
Whole universe,e25-x40-s2,validation,normal,658,0.027588443629934956,-0.41678736093065377,410,0.19357995794281513,15,24,0
Whole universe,e25-x40-s2,validation,double,658,0.019012284560844694,-0.43666155353389063,380,0.12989029737596103,15,24,0
Whole universe,e25-x40-s2,validation,gross,658,0.03640307270304266,-0.39587887513368597,451,0.2535021315329249,15,24,0
Whole universe,e25-x40-s3,full,normal,678,0.042830954427787726,-0.47317452762476536,525,0.523457691427659,15,9,0
Whole universe,e25-x40-s3,full,double,678,0.03402395145257575,-0.48987507330042795,493,0.4238349924444449,15,9,0
Whole universe,e25-x40-s3,full,gross,678,0.05135145801474361,-0.4547924700342332,557,0.6413991260991982,15,9,0
Whole universe,e25-x40-s3,validation,normal,658,0.03532976698674162,-0.42693570480658644,445,0.2382380107120471,23,24,0
Whole universe,e25-x40-s3,validation,double,658,0.027534109999499345,-0.4449805198048388,416,0.17590237829698852,23,24,0
Whole universe,e25-x40-s3,validation,gross,658,0.04382123813922045,-0.4100961701804947,480,0.30717116208215434,23,24,0
Whole universe,e25-x55-s0,full,normal,678,0.05755924659512135,-0.4772049131365256,547,0.7819592118333907,20,9,0
Whole universe,e25-x55-s0,full,double,678,0.05258590465058233,-0.4888837807253019,525,0.6828226679898819,20,9,0
Whole universe,e25-x55-s0,full,gross,678,0.06390888155130214,-0.4655196536108217,564,0.8980025012699375,20,9,0
Whole universe,e25-x55-s0,validation,normal,658,0.04958008962932059,-0.45143281114899936,464,0.3486810073139638,36,24,0
Whole universe,e25-x55-s0,validation,double,658,0.04264285478705754,-0.46225939535418475,445,0.2984976962896192,36,24,0
Whole universe,e25-x55-s0,validation,gross,658,0.05644998684455216,-0.44013711585609716,482,0.4119710228665038,36,24,0
Whole universe,e25-x55-s2,full,normal,678,0.0427805641549176,-0.4627938912071213,503,0.5094959831625538,16,9,0
Whole universe,e25-x55-s2,full,double,678,0.03555740988557088,-0.4862316764825038,470,0.39899408275271975,16,9,0
Whole universe,e25-x55-s2,full,gross,678,0.0505901094074962,-0.4380684007307785,534,0.6312336180046549,16,9,0
Whole universe,e25-x55-s2,validation,normal,658,0.036489252127076766,-0.42622940464662856,434,0.25737598238095716,19,24,0
Whole universe,e25-x55-s2,validation,double,658,0.029069641774323474,-0.44573673537716685,407,0.19599999744472774,19,24,0
Whole universe,e25-x55-s2,validation,gross,658,0.04485269914380596,-0.40641065581579383,469,0.31675744737976286,19,24,0
Whole universe,e25-x55-s3,full,normal,678,0.05275690871912175,-0.47572352049192035,537,0.6987366980007319,16,9,0
Whole universe,e25-x55-s3,full,double,678,0.046072504259374814,-0.4930408163634865,517,0.5886087713529051,16,9,0
Whole universe,e25-x55-s3,full,gross,678,0.05992933219988161,-0.4593009594782447,559,0.8133906382817111,16,9,0
Whole universe,e25-x55-s3,validation,normal,658,0.050033676828094564,-0.42992631724010333,471,0.36298903844087804,30,24,0
Whole universe,e25-x55-s3,validation,double,658,0.04272201844075585,-0.44461990494732123,447,0.2897516903696493,30,24,0
Whole universe,e25-x55-s3,validation,gross,658,0.057370629082853175,-0.41407133114389266,487,0.42474037438576673,30,24,0
Whole universe,e25-x70-s0,full,normal,678,0.06468534024007266,-0.4854303755664846,558,0.9311559395463089,22,9,0
Whole universe,e25-x70-s0,full,double,678,0.059006784774428334,-0.4966311479498758,546,0.8304815750210981,22,9,0
Whole universe,e25-x70-s0,full,gross,678,0.06941226398110256,-0.4737535043586008,569,1.0227641881152174,22,9,0
Whole universe,e25-x70-s0,validation,normal,658,0.055342559170968086,-0.45657578829664275,477,0.4056493186075856,45,24,0
Whole universe,e25-x70-s0,validation,double,658,0.050952743086973395,-0.4667815772417,461,0.35940742261601955,45,24,0
Whole universe,e25-x70-s0,validation,gross,658,0.06111445558232054,-0.44377385118411283,489,0.44684350000261275,45,24,0
Whole universe,e25-x70-s2,full,normal,678,0.049704348643597074,-0.47242308070395095,518,0.619298847990359,18,9,0
Whole universe,e25-x70-s2,full,double,678,0.041211748856963104,-0.4926724166169938,490,0.4995422502221325,18,9,0
Whole universe,e25-x70-s2,full,gross,678,0.05659370915208595,-0.45110197314464223,537,0.7419205012377921,18,9,0
Whole universe,e25-x70-s2,validation,normal,658,0.04289596711911836,-0.4306149165084771,448,0.30270541781632376,26,24,0
Whole universe,e25-x70-s2,validation,double,658,0.03515344639267182,-0.4456782542769678,432,0.23533006262617084,26,24,0
Whole universe,e25-x70-s2,validation,gross,658,0.05183495277976358,-0.41174600982560045,470,0.37599632213474443,26,24,0
Whole universe,e25-x70-s3,full,normal,678,0.058625061772423104,-0.475512223172705,547,0.7929628827254606,19,9,0
Whole universe,e25-x70-s3,full,double,678,0.052739055155774706,-0.49090023563665736,528,0.6960223700806037,19,9,0
Whole universe,e25-x70-s3,full,gross,678,0.06445270850355012,-0.46379811615195704,563,0.8934668535751991,19,9,0
Whole universe,e25-x70-s3,validation,normal,658,0.05796375884583116,-0.439862193754566,483,0.42703185986721703,35,24,0
Whole universe,e25-x70-s3,validation,double,658,0.0494299063490965,-0.451747351656592,471,0.3693825456177189,35,24,0
Whole universe,e25-x70-s3,validation,gross,658,0.06484912399367204,-0.4259268993136093,506,0.4887086696187236,35,24,0
Whole universe,e30-x40-s0,full,normal,678,0.0449037589556357,-0.47503996353841593,531,0.5533284038014749,18,9,0
Whole universe,e30-x40-s0,full,double,678,0.038829031626345434,-0.48938518186613017,506,0.4604821400742989,18,9,0
Whole universe,e30-x40-s0,full,gross,678,0.05132277961154352,-0.46070671885380704,547,0.6660175405252918,18,9,0
Whole universe,e30-x40-s0,validation,normal,658,0.03690233226752915,-0.4359826495651094,445,0.24750577323509848,32,24,0
Whole universe,e30-x40-s0,validation,double,658,0.02916829385727293,-0.4509389981212643,421,0.1947010391647117,32,24,0
Whole universe,e30-x40-s0,validation,gross,658,0.04371008930673559,-0.4210147957140703,470,0.3064496021193518,32,24,0
Whole universe,e30-x40-s2,full,normal,678,0.028780055056829346,-0.4404610542576555,476,0.3448203379797624,16,9,0
Whole universe,e30-x40-s2,full,double,678,0.021443671811914422,-0.46449072790829243,446,0.24957964056903836,16,9,0
Whole universe,e30-x40-s2,full,gross,678,0.03763181992472664,-0.41735894969799514,517,0.4621189650142229,16,9,0
Whole universe,e30-x40-s2,validation,normal,658,0.024884651028102334,-0.4039790448551774,409,0.16895656076072718,18,24,0
Whole universe,e30-x40-s2,validation,double,658,0.015860800118541185,-0.4252928957743911,390,0.10220662569392203,18,24,0
Whole universe,e30-x40-s2,validation,gross,658,0.03257059837022469,-0.38508644424682364,446,0.23015467972892933,18,24,0
Whole universe,e30-x40-s3,full,normal,678,0.0384610304767623,-0.4559792891984193,511,0.4625602139001084,18,9,0
Whole universe,e30-x40-s3,full,double,678,0.030838345621023944,-0.47566818097909613,483,0.36906415705917484,18,9,0
Whole universe,e30-x40-s3,full,gross,678,0.044947134142160006,-0.43591891009092676,546,0.5788156244187826,18,9,0
Whole universe,e30-x40-s3,validation,normal,658,0.03334686002816101,-0.41957359925446286,448,0.23571449660840316,24,24,0
Whole universe,e30-x40-s3,validation,double,658,0.026733139998649125,-0.43535190692576126,415,0.18938238127390172,24,24,0
Whole universe,e30-x40-s3,validation,gross,658,0.041275190668297546,-0.4013366330362758,466,0.2899532705489115,24,24,0
Whole universe,e30-x55-s0,full,normal,678,0.05490530529360771,-0.4761718075906317,537,0.7232802917835283,22,9,0
Whole universe,e30-x55-s0,full,double,678,0.05005972687851912,-0.48787926036811974,521,0.6464522706226523,22,9,0
Whole universe,e30-x55-s0,full,gross,678,0.06012619638662842,-0.46674560199674686,556,0.8182545852712321,22,9,0
Whole universe,e30-x55-s0,validation,normal,658,0.04647924904041689,-0.45101285050156553,460,0.3254300188443139,38,24,0
Whole universe,e30-x55-s0,validation,double,658,0.04074573223878741,-0.45947667389507535,442,0.28494414250955846,38,24,0
Whole universe,e30-x55-s0,validation,gross,658,0.05220319503080029,-0.440945488916065,484,0.36135079966724215,38,24,0
Whole universe,e30-x55-s2,full,normal,678,0.04134349809360938,-0.44961758778132627,504,0.4925491335835923,18,9,0
Whole universe,e30-x55-s2,full,double,678,0.03424792184570069,-0.47251484343183797,474,0.3908437439226963,18,9,0
Whole universe,e30-x55-s2,full,gross,678,0.047475002551710666,-0.43075504392788794,527,0.6101048612543833,18,9,0
Whole universe,e30-x55-s2,validation,normal,658,0.0350192133856565,-0.40789126966551476,438,0.2466217049991598,21,24,0
Whole universe,e30-x55-s2,validation,double,658,0.02710403056173405,-0.42597092440678697,412,0.19131570661678043,21,24,0
Whole universe,e30-x55-s2,validation,gross,658,0.042756356304428755,-0.3929769906868634,456,0.3088996510418828,21,24,0
Whole universe,e30-x55-s3,full,normal,678,0.04864443311875677,-0.46278081969710044,524,0.6241468746457108,19,9,0
Whole universe,e30-x55-s3,full,double,678,0.04287235094283093,-0.48426480432180413,509,0.5277241022904602,19,9,0
Whole universe,e30-x55-s3,full,gross,678,0.05515759648198315,-0.4438482977190106,545,0.7479834967734473,19,9,0
Whole universe,e30-x55-s3,validation,normal,658,0.046287783214595035,-0.4262976327599725,467,0.3365006897576591,32,24,0
Whole universe,e30-x55-s3,validation,double,658,0.03880279397163344,-0.4378953670639061,443,0.27290954068202433,32,24,0
Whole universe,e30-x55-s3,validation,gross,658,0.05411322868599622,-0.4118076538739128,482,0.3989102812194514,32,24,0
Whole universe,e30-x70-s0,full,normal,678,0.057931944459329365,-0.48586956755444555,561,0.8022533010816724,25,9,0
Whole universe,e30-x70-s0,full,double,678,0.053395692620539226,-0.4944794443003344,541,0.7188324672783906,25,9,0
Whole universe,e30-x70-s0,full,gross,678,0.06225804681559288,-0.47644981620223237,570,0.8811986740251648,25,9,0
Whole universe,e30-x70-s0,validation,normal,658,0.05080392528672861,-0.4525842042580891,467,0.34279345374788084,49,24,0
Whole universe,e30-x70-s0,validation,double,658,0.045660068868240034,-0.4609742439475128,456,0.30681315018730193,49,24,0
Whole universe,e30-x70-s0,validation,gross,658,0.056438768034181575,-0.4429548479870056,484,0.37904060800003814,49,24,0
Whole universe,e30-x70-s2,full,normal,678,0.04438726971415252,-0.45671105782697285,519,0.5357629140044635,19,9,0
Whole universe,e30-x70-s2,full,double,678,0.03832076598274625,-0.4744926047107906,494,0.4502611645531054,19,9,0
Whole universe,e30-x70-s2,full,gross,678,0.050695259348560784,-0.43812243514823007,536,0.6562981991697386,19,9,0
Whole universe,e30-x70-s2,validation,normal,658,0.04098109563093588,-0.41218965018843917,453,0.2867556707346588,25,24,0
Whole universe,e30-x70-s2,validation,double,658,0.03371380865666296,-0.42937834524050833,429,0.23160737913819385,25,24,0
Whole universe,e30-x70-s2,validation,gross,658,0.04998465336623292,-0.3958939034023903,479,0.35515243160512533,25,24,0
Whole universe,e30-x70-s3,full,normal,678,0.054615313309915536,-0.4749635196408101,538,0.7414895190824642,22,9,0
